account,human_gt_burst,ai_max_attn_idx,hit_at_1,hit_at_3,hit_at_5,iou
0x6fb209016b489977ecc78abf3eb5a8613e7ac728,15-103,102,1,1,1,0.022
0xa7993bc6f5bb3f90f69e8583cd746f277d95aaf0,1-89,80,1,1,1,0.034
0x474057adf42f9f955e86aa1142740f9d7763e41e,2-598,547,1,1,1,0.005
0x8bba1a1c5e9f72c2ce97a240a7878dd4ae803b61,2-3,5,0,1,1,0.25
0x8c5846dfab8601596aecdd6e88a237d8e817c03f,1-50,21,1,1,1,0.06
0x56d5a047c4b9c2a432b76c90d48f57d616db289b,0-5,21,0,0,0,0.0
0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,3-18,18,1,1,1,0.188
0x557a5c0b3acbf9fe59d5a079aa59c9c7ff481c87,3-4,4,1,1,1,0.25
0xe7853dd873bf57b6aa9d5251b16f8b9d68c4ba76,7-45,19,1,1,1,0.077
0x9baac782ea141718437a825704fc61802993c03a,0-25,25,1,1,1,0.115
0xaaaa3b6d0b72ade31a99c933a8bf737a4e904527,1-2,2,1,1,1,0.667
0xf9d25eb4c75ed744596392cf89074afaa43614a8,704-1474,1109,1,1,1,0.004
0x64bcd7c984c269aa92f7357f7991c32fc0f937d8,0-1,2,0,1,1,0.667
0xe2e55d8889141495e8442ed4ba48c6f2e638071d,0-2,2,1,1,1,1.0
0x300e5cc5847db2ca0190465089b8e568caa76fb9,0-8,7,1,1,1,0.333
0xb31d2090633ddcfe4ef676cd2eb38d5d36163ac7,0-320,99,1,1,1,0.009
0x3f37442c8b76fd15e66bbe6865540a7d657712ba,0-17,9,1,1,1,0.167
0x0667fc9067d13554094d6015cf78905d44514b4e,105-106,81,0,0,0,0.0
0xc8edb98eb5002d7d8b0f9aa7ccb9c487084b6e67,21-30,36,0,0,1,0.0
0x125afed1eb0e75c20d919f875f0c952311a8af40,1-1,4,0,0,1,0.0
0xf30fbbed70f2d9c40e9195f05318e01d795eba10,0-6,6,1,1,1,0.429
0xc10c267dca8615ef8b4145f71d37d965b2dfc38e,7-84,194,0,0,0,0.0
0x6485e2e2a62b8b1c9c88476ec8bb2a03a2b70e3c,0-3,3,1,1,1,0.4
0x6d56b0e1a084c85007ffd69676094d66a5db739a,0-4,5,0,1,1,0.143
0x308bf26872d8b07bb1559d0908c7683e65d61d5c,1-5,5,1,1,1,0.333
0xb4ff44b3f2ad84c539ea1c94d9bb808ee83326e9,6-26,26,1,1,1,0.091
0xe16393601ef64853bcaf3f78fc1f8210a901e01d,1-16,17,0,0,0,0.0
0x3258674d5eb5cfca42c18585b95fff50e098ebd4,2-107,82,1,1,1,0.028
0xb1ce19d0bfd0ae87db722a8a70ae39e519e68ef2,0-19,20,0,1,1,0.045
0x6aa83b12973f3364bc7f17211cfd85c7586fb371,0-3,3,1,1,1,0.75
0x8d9621943caf6081d2745394a1d23da9a963f049,12-26,4,0,1,1,0.059
0xf605dd16d85b9ecd2d41626c4dec9aacac9d5ec4,0-4,4,1,1,1,0.6
0x839db3994bef8842c0809ab84996ba839fcac11e,4-27,24,1,1,1,0.125
0xa5978a61a90ae7217c60c7b275343ce244a053cc,1-5,6,0,1,1,0.333
0x38c4a6db8306e118555303fa95efb04ffea5636e,22-41,41,1,1,1,0.045
0x75ef676846732599862d0091fb485e7486838fd3,0-201,239,0,0,0,0.0
0xf0d03858552dd130110574c4017db77f81a815e1,0-6,6,1,1,1,0.429
0x8c31e77f2b46a2957fa465ea9f85786f51345841,0-8,17,0,0,0,0.0
0x17980b9ff9b318c93263ed52d19f3ca7ad24ed9a,4-5,5,1,1,1,0.667
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,4-8,8,1,1,1,0.143
0xb0817e9b63068e2d8719dd067ed874e97bff2584,0-22,6,1,1,1,0.13
0x3e9da7727830f8c48dafadd8246069c4481e2ace,49-240,241,0,0,0,0.0
0x5a05959fcf373a200f589f811b611ea742f957d6,8-13,7,0,1,1,0.125
0x7f642b25a930f732f4214f69df0d0d2f647bcc63,1-10,2,1,1,1,0.3
0x78c544eede78eb781707a1d46377bf6be9d028df,1-3,4,0,1,1,0.5
0x26a505222eac10ea7e7264ee4485063895b83146,3-4,5,0,1,1,0.25
0x01b4eedf45749b38cb9ad2bae1e98e9fe2ef1d32,1-15,15,1,1,1,0.2
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,0-159,152,1,1,1,0.019
0xc7b26546c5c94723c8bb4b65afd8b0dc70db0425,0-3,2,1,1,1,0.4
0x781f0c81f93a25908c3aef8cc504652eee3fe3e1,3-9,62,0,0,0,0.0
0xec06933e56a99e06adbcaee148805c7d85cb46ff,3-9,9,1,1,1,0.25
0xc774f87dad5d1c333a7490e55d3a74d22e24e3ff,0-39,39,1,1,1,0.075
0x97944ca6714f3d72b399b5c9cfd3f2411475bb70,2-16,16,1,1,1,0.125
0x8006f98f33f8cf4156c36256cd0866250c753d26,13-435,158,1,1,1,0.007
0x34052df6bb69a7ccb54af356a6e8f56a7b3485fd,61-129,63,1,1,1,0.043
0x10b895676f843a674c5c188299a884d09f44b69d,0-79,50,1,1,1,0.037
0x5a504295ab80cca776afdc6db4f493e7c6fa8211,0-6,6,1,1,1,0.429
0x14874d2cfe9675bae52ca27de70da5ed613209a3,97-294,163,1,1,1,0.015
0x78d7081040b32e89ffc7d2e6c076142abe564a3c,3-4,2,0,1,1,0.667
0x46407645325bbe0f4e5705d11281a847905d45e5,22-44,76,0,0,0,0.0
0x8bece7f1dac4834af77c6bb78b008a04cf861d53,7-7,6,0,0,1,0.0
0x1e06d06c84a2a0f26efd2d8b85783156aefb3e0c,0-14,14,1,1,1,0.2
0x516a9a087d5d3d83097c066875fcf4f94ce21fd3,0-6,6,1,1,1,0.25
0xb1faca3ef83134815c3e28899cb132e019eb6616,2-9,9,1,1,1,0.375
0x44af22ab4b6cf9deb599566163aa4c1b4f4196a8,0-2,2,1,1,1,1.0
0x57c4f08813e9359dbc60d75566d5310bde7aa3af,0-3,3,1,1,1,0.75
0x5131327d6c73edbab590b51ae085d036c3b131c0,0-32,39,0,1,1,0.029
0x2911e43157656b747c803162ba166ed3f9ca8aa2,1-12,12,1,1,1,0.25
0xac82537fae701b2046f62bb718c4857787b0b647,6-62,62,1,1,1,0.034
0x4ad59aeff83ccc2a76ddfe324410c793d5a8e171,4-5,5,1,1,1,0.25
0xe088821a4ddc1d8137e3485ec889fafeec8df52d,3-57,7,1,1,1,0.055
0x4cbae203ebdcb849ad14278f318118ed44835bd9,3-4,4,1,1,1,0.667
0xbdf4886524751d21ecd80aeaff429651f9491bcc,1-17,17,1,1,1,0.176
0x98e3b489cf416861f6f47a32cbfadf4b414613ec,8-12,5,0,0,1,0.0
0xb197af2df029e3367316adbea2f871fdb011ccca,0-163,2,1,1,1,0.018
0xce08fa33203caa2e3a4e641b90e92f6f95234099,0-3,3,1,1,1,0.75
0xb8355672ee41fa8a54f7f6099349f3b4659b4f53,3-10,4,1,1,1,0.222
0xb97bc55319c3dea418a04802084101be7fff3a21,0-412,185,1,1,1,0.007
0xe77867a3a1b765591602ab97bce9148935d413fe,6-9,2,0,1,1,0.167
0x2a61d3860e19cb557484cdf031e54f3a50a4bdb0,1-2,2,1,1,1,0.667
0x39a37ef88447612abbdc85fe0b3cbec167315ed5,4-6,3,0,1,1,0.5
0xe62d3a856b8f1e687c872d57f425fb24cdb3d7d6,2-3,3,1,1,1,0.667
0xf1a4b668d15f0e66543e9f1f795cc2b0f97e3ef2,6-15,1,0,0,1,0.0
0x27f0259f58dd6b33c808cabe27f96810c0305a8f,5-332,461,0,0,0,0.0
0x62367399903ccaf191293fcca8651b69a036f7f4,0-2,2,1,1,1,0.5
0xe81ad9c0b999222bfe4060ef36b9fef995bad9f9,8-45,74,0,0,0,0.0
0x2210e0e8e7402860baa46bbfb592d0a5fece3f75,0-52,38,1,1,1,0.057
0x1e31a02905731658841bde935920f56dd2ab2c2f,10-57,55,1,1,1,0.062
0x7cc7007910653fd4263874c5307452aeab5fc726,0-9,2,1,1,1,0.3
0x14b53c269cb3b27b142e480cc26c53b1e89cef39,12-14,7,0,0,0,0.0
0xa9f277570b33d0a0902faedd7e92db83df1db0fb,1-13,13,1,1,1,0.231
0x5b0a511548dd2a7479af9d521fc70a05c3015e37,1-13,13,1,1,1,0.231
0xb9b848702a47ae78a70d18c45e552ab1637b5908,0-1,6,0,1,1,0.25
0xea3a8bd1a99e16160832d6b473ce06c1058dff7e,29-493,550,0,0,0,0.0
0x2a1cbda9f24255ff3489561af72342871c06b7a3,0-2,2,1,1,1,1.0
0x6b60fc69d16d2e770c2cf652287e7c604b9c4012,3-27,27,1,1,1,0.12
0xe115fe30fa7443ce9848be579062343a02f6d646,5-7,7,1,1,1,0.5
0xe2c7b245335a416d56bd06c08456f9a4678cdf69,3-5,6,0,1,1,0.2
0x4ab00523ce804a5c083c832570f8de665876f711,0-2,2,1,1,1,1.0
0x732091c7ace1e72a9ba8d2c291cfe44e1a151eff,24-34,34,1,1,1,0.077
0x1fa4c51efacad606e83cf951dd71f819c8f6273f,2-3,1,0,1,1,0.25
0x2cbc78b7db97576674cc4e442d3f4d792b43a3a9,40-188,86,1,1,1,0.02
0x877271d7746ea3252a6996aba1524bb4d473c05d,1-28,19,1,1,1,0.069
0xe88379631857c0d8174efefdf8dca25b29610f08,2-3,1,0,1,1,0.667
0x0a5650aba6473c48898f3d9366b52c21a4eec37b,10-100,106,0,0,0,0.0
0x672215a018b8151c355591a4a15b8be240539bcc,0-3,4,0,1,1,0.4
0x8d68835cc23b519f92c9cae8312607ea91e7ebcf,0-11,11,1,1,1,0.25
0x9a8f9ce80390d030a3b26fc6f09b807f7b76110f,0-63,4,1,1,1,0.047
0xcfce775f2ed91be67dd0e231e1f8f55c50e11627,0-2,2,1,1,1,1.0
0x446143204482cc0cea4d71fffa9b6d94aa607ad5,0-21,21,1,1,1,0.136
0xe40620cd028b53244cdbabcb36dd1a347243872a,0-10,12,0,1,1,0.077
0x72dc6ad43749a9fa2ae381ed35b5fd8f6604c7bf,14-16,10,0,0,0,0.0
0x2a3f72f7f5b7d57f6728fcbd093a215d4afb8235,4-62,34,1,1,1,0.051
0x6c20ef21e604028c649247c581e8e49fda6191ca,2-14,4,1,1,1,0.143
0x499068f2b6958a9f570e9ec49e2ececa147f65e1,4-55,58,0,1,1,0.019
0x607c8a459c35f7f474ac2f79f7f5bbf3c37b6e8d,2-22,11,1,1,1,0.143
0x17935dffbc228397d2f5a67061867804cecacae8,2-14,16,0,0,1,0.0
0x95115419b09e8cea70a9bdbca3fee8c5e118b228,3-3,3,1,1,1,0.333
0x67965a9af69dd4fa9d6a60ff55d5bac6e453e0a8,0-20,15,1,1,1,0.143
0xf39927f58a9cdb1d0130118f603cd3c9c4c48435,38-46,46,1,1,1,0.091
0x93d0b9e683b88fcc85b6788154282104b9fb85be,18-38,51,0,0,0,0.0
0xbbc0825f36f3e3dec3b6499f02f609bea542e74f,0-2,2,1,1,1,1.0
0xe7b10b9f2aa3bacf2831878bc63feb97c52fa454,4-7,7,1,1,1,0.4
0xf7355cb5278fc4be2f53ce373f7cd9b543d042a1,0-34,26,1,1,1,0.086
0x798fb97bda4db2bdb5f75553f5a1ba73a5edcf30,2-8,8,1,1,1,0.429
0x18999437216c54b5789a87c37da5dfa52170fbec,1-59,17,1,1,1,0.051
0xecfcaa9830e7d4fd6ab5932846d38a2c42b33e11,48-215,217,0,0,1,0.0
0xae9dcec1fb0814ca02ca1e6690d05f33488b4c8b,0-20,20,1,1,1,0.143
0xa7b8edb0583b478e2b7c431feb4bc6629a6cd1e5,51-52,35,0,0,0,0.0
0xc9465ce086cefa466542036594c3be4dfc2790d7,1-13,13,1,1,1,0.143
0x11775a106157a283873a81e8ec58394b8d568e06,0-16,11,1,1,1,0.111
0x068d4b395064c94883b508fa2eb75b9dd08b5e4d,59-62,32,0,0,0,0.0
0x85059b78e07f12424e30c28d3d55da87752ccd4f,14-23,19,1,1,1,0.3
0xc43c8d134a61c71e1b603b875a0396533dfd9a2d,1-6,17,0,0,0,0.0
0x85d642eafb5f15ef54852b57302040ab066ff2c4,1-12,12,1,1,1,0.25
0x839f0763187b9fcbf60cd4d332413b77a7ae2ef9,0-2,5,0,0,0,0.0
0xa871657c39bbd4b6732f0ad6fcfb1253f4ec962e,0-2,2,1,1,1,1.0
0x5208d7f63a089906889a5a9caed81e9c889e64f8,0-290,16,1,1,1,0.01
0xd585209338fdc9eaa15ec3a2b7ec589fc99b9c5d,1-141,44,1,1,1,0.021
0x4deb56b40298ef0e02ba19f0dfa8cc83873f5267,1-43,3,1,1,1,0.07
0x567211d48bcfc706edbaf5103196425cdf54289f,1-3,3,1,1,1,1.0
0xbc91d37841f58fc8611ab045c240bd5241090b86,4-14,3,0,1,1,0.167
0xc5ae4f0989a03387678f1166d14b888c2b79dfb3,0-20,21,0,1,1,0.091
0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,111-125,159,0,0,0,0.0
0x9389d53d43c7c174503ed929e6e8bb4e7b351ccb,8-26,20,1,1,1,0.158
0xb733a811edf703701d2403d8196df87306bed6d6,1-8,8,1,1,1,0.375
0x007a376e488cee20e2b059e683e61af28eea9f63,0-11,13,0,1,1,0.071
0x39d80d7de4345821b6691ee6d71347323a8178c9,38-84,65,1,1,1,0.064
0xe45aa28d270a049b489ccbb156c2e2c3de0d571d,0-6,7,0,0,1,0.0
0x9709d5a0f4d79fa488ddc918e633c839eb63b9d0,0-6,2,1,1,1,0.429
0xd3d7c71e4c5b1ff2f42fbb9b4a21f3373aa8b3b0,0-4,4,1,1,1,0.6
0x1d153dee0a823e9238b4f2e83758e27be3f1158e,1-17,17,1,1,1,0.176
0x631887621d2f1b1189c6086979eb76cd0457bafa,0-2,8,0,0,0,0.0
0xfd1be6a8dcbddeedfe668093ecda48cc3f5a0590,0-8,7,1,1,1,0.333
0xb25f138ce264d5fe52a64f97fcdc1804c98017db,7-21,12,1,1,1,0.125
0xe4fc4c3889b5442391acad627673f4ef7efe7b97,3-4,4,1,1,1,0.25
0x257890939f7c0b758897f7bd49a590b7190043e0,0-14,14,1,1,1,0.2
0x07a102e7456c5878a04a4d5ba9c05800d1715f34,2-97,97,1,1,1,0.031
0x1df30d794ab40fb7d63e603df9eb8cc4fa4a8cb0,0-5,5,1,1,1,0.5
0xc454a957426af08a5ae6b6af57bbbff49eda7c73,2-4,4,1,1,1,1.0
0x9399082f5b30a7ba6460f328b9885bc0cf81443d,2-27,23,1,1,1,0.074
0xb2b5745a79c63bee51cc01c035f87a2f0faf69a3,8-12,12,1,1,1,0.143
0xc4625787be3fccff6ac2971945806acc167c8cbd,9-10,10,1,1,1,0.667
0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,1-6,6,1,1,1,0.5
0x6194338943d1fb18c4399f042fe9790e4b80fbac,16-28,29,0,1,1,0.067
0x2a57f63b0b0fc2ca8846229e597c52fa2cd68432,5-10,10,1,1,1,0.286
0x4e360faf9f228452af65c9b7a89ae023363672b4,0-41,42,0,0,0,0.0
0x4899f3371fb9f8e68a0b639bf1fd75220a089c42,4-19,21,0,1,1,0.056
0xc1e6e4d9fc0b7e555bb8634bcacc9a1067bec039,20-564,401,1,1,1,0.006
0x475f02d1ec02000419c1e43fc64e81f33d8da316,0-1,2,0,1,1,0.667
0xec4208e6786bb63b3a204590a477585dc8152b4b,0-3,3,1,1,1,0.75
0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,0-4,4,1,1,1,0.6
0xa8c01a36546fb8f62c34946a57c2dd0950285228,0-53,54,0,0,0,0.0
0xc2b25d3fd72293c3d5572c749cb8d3213ad9c6ba,11-154,128,1,1,1,0.021
0xc0daeff8088d77dfecbfe525af535830be607bd2,26-181,150,1,1,1,0.019
0x57e47ceeb9b5bb9750eb54f7e0469f710a5fafc8,0-8,8,1,1,1,0.333
0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,16-262,261,1,1,1,0.004
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,2-15,15,1,1,1,0.133
0x2a4a8d2ce8fe1d723e8f13cebcd74b71d7723818,0-23,23,1,1,1,0.125
0x09d3e5ed074fa999e5dbd908024906546828da48,0-5,2,1,1,1,0.5
0xfa76374a94998d7343f5cdd0dfdc67e0c01d0471,1-9,10,0,1,1,0.091
0xca2909f8c9e9f656eb468d53c84c23063e2dec4c,19-83,83,1,1,1,0.046
0x79a67bf93a451e2092738d1f1811ca856d3b3ca0,17-30,29,1,1,1,0.062
0x7df1bd58e8fd49803e43987787adfecb4a0a086c,0-478,478,1,1,1,0.006
0x501577cd4865d7d50664a1519a79f1c0e7069154,1-25,25,1,1,1,0.12
0xf8423a06f50048de43101713692f5b80ff9d6e28,0-32,33,0,1,1,0.059
0x20fcd427f514f06e74ea65cc1c45d962e0611272,0-15,15,1,1,1,0.188
0x6bacf2c39a20d6bce7f2747692010b726c623783,10-24,32,0,0,0,0.0
0xac3f567187ac6d0b0773a27147547a6132abf304,1-3,4,0,0,1,0.0
0xc432e1e4e36804101d65472e58fbd9137e442323,0-3,3,1,1,1,0.75
0x521ff702e1eed9e48cbe17e2dae6efd77b9d6876,3-3,4,0,1,1,0.333
0xb0dd2b7fea3c5790b39433cbd3e8fd35fd3cf662,25-1453,1158,1,1,1,0.002
0xca6a8aa4a1e3c91a2cd05e2ba0f55a7961fabebd,4-26,21,1,1,1,0.13
0x61cbef9db89e5d397bdde7ff9095bede35d4eeb5,1-33,25,1,1,1,0.091
0xe2415ca9a072c5fca34115f03d2e311fb52cd7e8,2-3,7,0,0,1,0.0
0xe4e89d85d486b189be99daf223dbb1fe0d5a3d55,61-80,16,0,1,1,0.045
0x0699b6fef115d0f684d9d96964876183f11b231a,0-25,58,0,0,1,0.0
0xfea87495861832eef3060e92e2872e9f4111e62b,3-59,28,1,1,1,0.053
0x41653302b65b7a7422fd7ca692506e8936a4acc2,6-66,119,0,0,0,0.0
0xa11c70e57e626a6e95c13b9279b40aeeefac20bc,0-10,10,1,1,1,0.273
0x483ec0e946d1d61696bc8f69ef10365bd80862dc,0-6,6,1,1,1,0.429
0x9e7869cfbe3e778b1a7c684bf61538537413f1dc,0-36,6,1,1,1,0.081
0xe6815da07faca289e2cafa8684382a6cd0b98cea,7-14,2,0,0,1,0.0
0x37e30fee740928e8db15d3dafd544baab6b87051,0-39,39,1,1,1,0.075
0xce020c1b886bd3651c4828319dde2575fb7e00da,0-5,5,1,1,1,0.5
0xe704802a03e7657647b325edc2d045e76b3c1d73,1-12,12,1,1,1,0.071
0xeb17037df15f171163d82c586c5b65ef112924ca,30-190,138,1,1,1,0.019
0xf737e532d49a8250e1947ca60d9a8caf170eb5a1,1-4,4,1,1,1,0.4
0x886c18194bc6bc30086cb29d41082aa7574048db,0-30,18,1,1,1,0.097
0x1efd59f9892c6c797a41691029b607f972928ce9,1-841,334,1,1,1,0.004
0x0297772598b604cce74bafea2b863205541934aa,3-4,8,0,0,0,0.0
0xb3dce1f1a7e8bf248073bf827a6db67a22cd785e,102-189,169,1,1,1,0.034
0xf58bfbc4955bd36b83a9fa9cbe353918bd3a987d,10-13,13,1,1,1,0.75
0x7970780b07b6a8c814eaeab01a09c4f922906da4,2-17,15,1,1,1,0.188
0x645125230e924d2db84be4cabf946c87d5be8935,3-16,17,0,1,1,0.133
0x289f70e8c29657e574de9cf78d74cb20f674936a,2-3,5,0,1,1,0.25
0x8532d553ac7eb83b0a75fa6de3e298106e8bfcb8,2-15,15,1,1,1,0.133
0xd3cc87f9070e339c099f01ce4c499bde2cd90f3d,5-11,11,1,1,1,0.429
0xeda5066780de29d00dfb54581a707ef6f52d8113,637-733,6,0,0,0,0.0
0x345092a86c71a7f3a4efae41ddd6de67a6a13e10,3-11,2,0,1,1,0.091
0xf7d0fcd21d7bf83358656baaeb3c8c1903aa9614,0-9,9,1,1,1,0.3
0x5987bd62148392261b85f5ecfba337cdaca62dc0,51-81,73,1,1,1,0.097
0x5a167ca0b70482bae7004b3a7cc216af7149abcb,5-6,6,1,1,1,0.25
0xf2effc1cd320ff062bae8649d150dbea3cb6b189,66-67,61,0,0,0,0.0
0xf7981643eb843e31e2cb58b6bf71d49683b610d8,3-6,6,1,1,1,0.4
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,0-14,14,1,1,1,0.2
0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,30-111,207,0,0,0,0.0
0x687d66bced53e0c6c167af6fccb6bb858708f9a8,12-22,29,0,0,0,0.0
0x0ea17def7cd9c51c9d6ed0c47381bb7f0a2da1e3,0-383,296,1,1,1,0.008
0xc46c5663ac22d68cb50b8ee36dd54615b2d9f1d4,0-14,12,1,1,1,0.2
0x54d9aa49eebc8ca9582fdbcad8adbc5049fa7e07,0-19,9,1,1,1,0.15
0x540c6f30ae667319e032a8988dcb81b28a960433,3-6,6,1,1,1,0.4
0x74dde07c099e4f017e95e30d0235ada70c7f126f,0-4,2,1,1,1,0.6
0x59f698abe43d2a9eccb2e93e4083c35e8bb34363,6-8,5,0,0,1,0.0
0x3c98b49694c18ab0492a048ee213e2c3d3b3e0ff,1-10,9,1,1,1,0.3
0x2cd7e2e65bb6ef5f233f9dea83736cf8195fe70d,3-5,5,1,1,1,0.2
0xbb3c73e083bd6816bd011d3a3cc55b1f1f2949fa,0-10,14,0,1,1,0.167
0xfae752581b9fd547c1652d7a417efced94abd9e3,210-476,302,1,1,1,0.011
0x91718fdc91ea6a5267fae873ea3d8f612ed5a3ba,0-5,5,1,1,1,0.5
0xeecc46a74cea6133a12672bd62d5167877b4d521,2-7,6,1,1,1,0.5
0x0945198dd98c78d88568004d775e33800cfe4bfa,219-498,127,0,0,0,0.0
0x8c3bd49ef2d468e80879eaa230538aef08a44175,5-6,6,1,1,1,0.25
0x96a76213683e97de57e4f21947e40fbe74de31a1,45-579,74,1,1,1,0.006
0xcda93efbde45fc661fe07ec0e42885bd498d7ad7,0-3,6,0,0,1,0.0
0x0000000009324b6434d7766af41908e4c49ee1d7,0-4,6,0,0,0,0.0
0x1e21312d1e05a13a7d4af51fff776b93d5324111,3-10,10,1,1,1,0.375
0xc348085a86d14f9ede78a5ddd5aa7fef232c9950,0-16,16,1,1,1,0.176
0xbde430f54a63016d8a5f31f243761653728086a2,1-2,2,1,1,1,0.667
0xe1e3824be290ceac927e31d3f318bf30c4785a04,10-21,12,1,1,1,0.071
0x17b912e9352b5201a42f8455651ae7cee91c4060,43-160,221,0,0,1,0.0
0x35f5c0656a70303f1ce82cdee9c00474be5015e6,1-5,6,0,1,1,0.333
0xd0acac843aaab4cef20b322405405e67e90147d1,9-27,23,1,1,1,0.158
0xfacb2bc89209cc498b01484a265e2481f4b960aa,0-2,2,1,1,1,0.2
0xfb864b083b6284a864cd3a18378e65babd13ce1b,1-3,3,1,1,1,1.0
0xdb7faf0f7b587235efbe9b1142d43347b6c56c2b,16-119,36,1,1,1,0.029
0xc18dfcf12c61b971a38e3b2babcb83b18e510da8,2-3,2,1,1,1,0.667
0x70febac8d7bbf17209c1db45beec6c77c08d1889,26-153,128,1,1,1,0.023
0x0eb1e76f51517c0c04a6994e41c10b3d81794d04,0-7,7,1,1,1,0.375
0x191b70c998d57ac8d93297a6a919f689e64ca645,3-28,26,1,1,1,0.074
0xa7582b4e94b2b4be7c4ae4bd3760f2c3fb11cefc,0-7,7,1,1,1,0.375
0x0344d3fecda48b181d99a0b7d875d957aa12369c,5-35,45,0,0,0,0.0
0x28e88f46022b90ffdfde8786198059c0e6b79761,3-49,48,1,1,1,0.064
0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,0-11,11,1,1,1,0.25
0x4ae9971e28d7f422b406ee1f3bb38e1b96637239,1-4,8,0,0,1,0.0
0xb617b6060e666b03844269a0a0a9e545a251e109,3-5,5,1,1,1,0.5
0xdce3819395c1a72b30caee3ddb83138f7a93194a,0-4,4,1,1,1,0.6
0x1b39b1411dbc1cfc012ddc239f1522baa0e02b01,5-6,2,0,1,1,0.25
0x759c2d713f89fef9b73418d4db7cda16f2bc8c26,3-33,30,1,1,1,0.097
0x33bf8bde242216da572d6486d641ae0a18137306,14-37,38,0,1,1,0.08
0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb,2-4,6,0,1,1,0.5
0x206e5c61cc3f7bd018f641fb79373f28cb30242d,87-99,20,0,1,1,0.067
0xfe821f5509fdea3f72362d001697ad8c11f0c111,1-8,8,1,1,1,0.375
0xa2b3357c4849ef9aa0b5624151af581eacaa200e,22-153,118,1,1,1,0.023
0x3a992c15aae6d9b9062f6533cd12fc9f89e9a3be,0-19,20,0,1,1,0.045
0x0c91ba2e9d7984015d72249345a0cefb8328a930,1-7,7,1,1,1,0.429
0x3132215a1298f645567f2309ccd64b1ef5edde30,1-7,7,1,1,1,0.25
0xbd04997b5745b19fbaa3044021cbb2fa336c2f61,8-15,7,0,1,1,0.222
0x5f5525fddc94fd1e21c15188d9c92880b4fc4c17,0-6,6,1,1,1,0.429
0xe073e5ac357b983e236567ed837047ed7bdf9d85,19-25,15,0,0,1,0.0
0x89c0894cd9c74a6f9dc166bca3df906803ebbe8a,175-177,151,0,0,0,0.0
0xc3c897eb0a0933a4f44c0ca405dd1f856a12ef4a,1-6,12,0,0,1,0.0
0x9e3789aac7163aa06aba6ce92fc8796534e6d0cb,43-267,34,0,0,0,0.0
0xc4706b97971325ae47f5e36b96f0c21697a06a07,0-5,5,1,1,1,0.5
0xc4c699bd3340b650d073698696e0a0d407201081,29-95,104,0,0,1,0.0
0x0111a93692b5ccff5c4b006d88d82664f76dfd21,0-9,16,0,0,1,0.0
0xe24deefbc2abbc3e07e1a6f81e993dfb388cd80f,0-37,37,1,1,1,0.079
0xdb962267088658d1a9f9158a999044e575a4ef56,4-5,5,1,1,1,0.25
0x1a3f591bd2a270dd5e8e77235f842a918bceb4d2,0-6,8,0,1,1,0.25
0x1b3acf93f3a3e9bd52292506f7901bb1716c31ec,47-55,55,1,1,1,0.091
0x699abf8d1053243411280400bfcdb3b408f61e67,1-5,5,1,1,1,0.6
0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0-49,28,1,1,1,0.039
0x9bce7dbfaeec8d777261b5f80531cec2bbd6631b,45-212,225,0,0,0,0.0
0x556ad0b1b25ca2198b65feddbe79c0c176bd8233,72-531,349,1,1,1,0.007
0x8e9c9d40cd0867fd17ce7d45781c9145d95b8dac,0-31,24,1,1,1,0.094
0xe7dc0c50d0facb2ce74caa90895a742782859f96,2-6,6,1,1,1,0.333
0xe82a101121ba4488d62afdf9a1b5e0debbbcda18,7-11,11,1,1,1,0.333
0x63ebbfc7530b49d8856bf14cbe78da584e8d0b2a,0-4,4,1,1,1,0.6
0x57aa0ca8ddc99096d150f0dd1e1bd50616d809c8,0-4,4,1,1,1,0.6
0xa0b90c91b2e9a0a357e47c773fe154919d7c15e4,0-49,52,0,0,0,0.0
0x152f0872a5c75f6d82f0dcd92be82468a3c842cc,0-8,10,0,1,1,0.091
0xc7588fa452b28d50977de524972d3dbe616fadc5,0-1,1,1,1,1,0.667
0x97b9ff9cfac7f7f2c9b9ba74f3899c56f67319a0,1-5,5,1,1,1,0.6
0xba32570e4c276c74e6dc67bfa6f82253228bd1cd,0-1,14,0,0,0,0.0
0xfeaa8ebd3f3ec6301aa12237e2be3a9e25f36f3c,0-17,7,1,1,1,0.167
0x00fbf5e62c707a9a5f9dd26d425eaf805eb8d548,0-2,2,1,1,1,1.0
0xeb71af7cd339832ff8d88d985035b2793042eca8,8-23,13,1,1,1,0.118
0x29d7d1dd5b6f9c864d9db560d72a247c178ae86b,4-210,230,0,0,1,0.0
0x9bb881cbe417261199273d6a06c839f2ca78e784,0-51,10,1,1,1,0.058
